DataCode,RecType,RecDate,year,watershed,ppt,Comments
APT01,1,31/10/1987,1987,HQ,25,
APT01,1,9/05/1990,1990,HQ,25,
APT01,1,26/07/1990,1990,HQ,25,
APT01,1,25/05/1997,1997,HQ,25,
APT01,1,23/08/2008,2008,HQ,25,
APT01,1,26/08/2009,2009,HQ,25,
APT01,1,1/07/2004,2004,HQ,25.1,
APT01,1,3/10/2013,2013,HQ,25.1,
APT01,1,23/05/2015,2015,HQ,25.1,
APT01,1,8/06/2021,2021,HQ,25.1,
APT01,1,6/12/1994,1994,HQ,25.2,
APT01,1,25/10/1997,1997,HQ,25.3,
APT01,1,23/04/2003,2003,HQ,25.4,
APT01,1,29/07/2020,2020,HQ,25.4,
APT01,1,14/09/1982,1982,HQ,25.5,
APT01,1,19/09/1988,1988,HQ,25.5,
APT01,1,6/03/1990,1990,HQ,25.5,
APT01,1,13/06/2000,2000,HQ,25.5,
APT01,1,12/06/2010,2010,HQ,25.5,old rain gauge
APT01,1,20/07/2010,2010,HQ,25.6,old rain gauge
APT01,1,12/06/2010,2010,HQ,25.7,
APT01,1,11/06/2015,2015,HQ,25.7,
APT01,1,14/05/1992,1992,HQ,25.8,
APT01,1,26/09/1992,1992,HQ,25.8,
APT01,1,18/06/2007,2007,HQ,25.8,
APT01,1,29/09/1986,1986,HQ,26,
APT01,1,18/03/1987,1987,HQ,26,
APT01,1,20/10/2005,2005,HQ,26,
APT01,1,10/12/2007,2007,HQ,26,
APT01,1,5/07/2008,2008,HQ,26,
APT01,1,21/07/1993,1993,HQ,26.1,
APT01,1,26/03/1983,1983,HQ,26.2,
APT01,1,20/05/1983,1983,HQ,26.2,
APT01,1,11/06/2008,2008,HQ,26.2,
APT01,1,31/08/2014,2014,HQ,26.2,
APT01,1,19/11/1992,1992,HQ,26.3,
APT01,1,14/06/1985,1985,HQ,26.4,
APT01,1,25/03/1995,1995,HQ,26.4,
APT01,1,15/06/2014,2014,HQ,26.4,
APT01,1,30/04/2019,2019,HQ,26.4,
APT01,1,16/06/2009,2009,HQ,26.5,
APT01,1,11/05/1983,1983,HQ,26.6,
APT01,1,18/11/1992,1992,HQ,26.6,
APT01,1,14/10/2007,2007,HQ,26.6,
APT01,1,14/06/2012,2012,HQ,26.7,
APT01,1,17/05/2022,2022,HQ,26.7,
APT01,1,24/06/2022,2022,HQ,26.7,
APT01,1,12/04/1991,1991,HQ,26.9,
APT01,1,9/09/2003,2003,HQ,26.9,
APT01,1,4/04/2012,2012,HQ,26.9,
APT01,1,12/08/2013,2013,HQ,26.9,
APT01,1,24/06/1987,1987,HQ,27,
APT01,1,10/06/1991,1991,HQ,27,
APT01,1,21/10/2009,2009,HQ,27,
APT01,1,23/06/1993,1993,HQ,27.2,
APT01,1,3/07/2006,2006,HQ,27.2,
APT01,1,5/05/2022,2022,HQ,27.2,
APT01,1,12/10/1997,1997,HQ,27.4,
APT01,1,14/07/2010,2010,HQ,27.4,
APT01,1,6/07/2019,2019,HQ,27.4,
APT01,1,17/03/2021,2021,HQ,27.4,
APT01,1,26/07/2005,2005,HQ,27.7,
APT01,1,22/07/1996,1996,HQ,27.8,
APT01,1,7/05/1995,1995,HQ,27.9,
APT01,1,1/07/2022,2022,HQ,27.9,
APT01,1,3/10/1986,1986,HQ,28,
APT01,1,26/05/2000,2000,HQ,28,
APT01,1,26/06/2008,2008,HQ,28,
APT01,1,19/04/2003,2003,HQ,28.1,
APT01,1,16/08/1997,1997,HQ,28.2,
APT01,1,9/10/2018,2018,HQ,28.2,
APT01,1,6/10/2017,2017,HQ,28.4,
APT01,1,9/08/1986,1986,HQ,28.5,
APT01,1,19/10/2005,2005,HQ,28.5,
APT01,1,13/06/1983,1983,HQ,28.7,
APT01,1,14/07/2010,2010,HQ,28.7,old rain gauge
APT01,1,27/06/2020,2020,HQ,28.7,
APT01,1,25/06/1995,1995,HQ,28.8,
APT01,1,19/08/1997,1997,HQ,28.8,
APT01,1,13/09/1984,1984,HQ,29,
APT01,1,8/05/1986,1986,HQ,29,
APT01,1,21/05/1988,1988,HQ,29,
APT01,1,19/07/1992,1992,HQ,29,
APT01,1,3/08/1999,1999,HQ,29,
APT01,1,19/05/2003,2003,HQ,29,
APT01,1,24/04/2020,2020,HQ,29,
APT01,1,9/07/2020,2020,HQ,29,
APT01,1,20/07/2020,2020,HQ,29,
APT01,1,4/05/1996,1996,HQ,29.2,
APT01,1,22/10/1996,1996,HQ,29.2,
APT01,1,21/09/2009,2009,HQ,29.2,
APT01,1,27/10/2021,2021,HQ,29.2,
APT01,1,14/07/2023,2023,HQ,29.2,
APT01,1,12/10/2011,2011,HQ,29.5,
APT01,1,20/04/2016,2016,HQ,29.5,
APT01,1,24/12/2023,2023,HQ,29.5,
APT01,1,19/08/1985,1985,HQ,29.6,
APT01,1,16/05/1995,1995,HQ,29.6,
APT01,1,18/07/1994,1994,HQ,29.7,
APT01,1,16/06/2010,2010,HQ,29.7,
APT01,1,22/06/1984,1984,HQ,29.8,
APT01,1,13/05/1983,1983,HQ,30,
APT01,1,28/10/1989,1989,HQ,30,
APT01,1,10/06/1990,1990,HQ,30,
APT01,1,16/08/1996,1996,HQ,30,
APT01,1,20/05/1999,1999,HQ,30,
APT01,1,26/11/1983,1983,HQ,30.2,
APT01,1,10/04/1995,1995,HQ,30.2,
APT01,1,7/10/1996,1996,HQ,30.2,
APT01,1,31/08/2003,2003,HQ,30.2,
APT01,1,24/07/2004,2004,HQ,30.2,
APT01,1,29/10/2009,2009,HQ,30.2,
APT01,1,5/08/2011,2011,HQ,30.2,
APT01,1,24/03/2017,2017,HQ,30.2,
APT01,1,8/10/2018,2018,HQ,30.2,
APT01,1,27/03/2004,2004,HQ,30.4,
APT01,1,21/06/1991,1991,HQ,30.7,
APT01,1,26/12/2018,2018,HQ,30.7,
APT01,1,9/09/2019,2019,HQ,30.7,
APT01,1,4/10/1998,1998,HQ,30.8,
APT01,1,16/06/2010,2010,HQ,30.8,old rain gauge
APT01,1,17/09/1982,1982,HQ,31,
APT01,1,12/09/1983,1983,HQ,31,
APT01,1,6/05/1986,1986,HQ,31,
APT01,1,31/05/2007,2007,HQ,31,
APT01,1,20/06/2010,2010,HQ,31,
APT01,1,5/06/2015,2015,HQ,31,
APT01,1,20/05/2019,2019,HQ,31,
APT01,1,31/10/1998,1998,HQ,31.2,
APT01,1,1/06/2014,2014,HQ,31.2,
APT01,1,25/08/2016,2016,HQ,31.2,
APT01,1,10/06/2023,2023,HQ,31.2,
APT01,1,19/05/1984,1984,HQ,31.4,
APT01,1,19/08/2005,2005,HQ,31.6,
APT01,1,13/08/2002,2002,HQ,31.7,
APT01,1,2/08/2019,2019,HQ,31.8,
APT01,1,30/03/1989,1989,HQ,32,
APT01,1,8/09/1989,1989,HQ,32,
APT01,1,12/05/2005,2005,HQ,32,
APT01,1,24/08/2010,2010,HQ,32,
APT01,1,27/09/2020,2020,HQ,32,
APT01,1,26/05/1991,1991,HQ,32.2,
APT01,1,10/04/1997,1997,HQ,32.2,
APT01,1,14/05/1994,1994,HQ,32.3,
APT01,1,19/03/2003,2003,HQ,32.3,
APT01,1,28/02/1987,1987,HQ,32.5,
APT01,1,1/04/1988,1988,HQ,32.5,
APT01,1,18/09/2011,2011,HQ,32.5,
APT01,1,2/05/2013,2013,HQ,32.5,
APT01,1,4/07/2019,2019,HQ,32.5,
APT01,1,31/05/2023,2023,HQ,32.5,
APT01,1,19/07/1995,1995,HQ,32.6,
APT01,1,22/07/1982,1982,HQ,33,
APT01,1,18/03/1984,1984,HQ,33,
APT01,1,27/08/1989,1989,HQ,33,
APT01,1,8/08/2015,2015,HQ,33,
APT01,1,4/07/2023,2023,HQ,33,
APT01,1,24/08/2010,2010,HQ,33.2,old rain gauge
APT01,1,15/09/2010,2010,HQ,33.3,
APT01,1,23/06/2013,2013,HQ,33.3,
APT01,1,26/05/2020,2020,HQ,33.3,
APT01,1,19/09/1993,1993,HQ,33.5,
APT01,1,27/05/1995,1995,HQ,33.5,
APT01,1,8/10/1997,1997,HQ,33.5,
APT01,1,24/05/2020,2020,HQ,33.5,
APT01,1,20/02/1997,1997,HQ,33.6,
APT01,1,3/02/2012,2012,HQ,33.8,
APT01,1,12/09/2012,2012,HQ,33.8,
APT01,1,25/05/2019,2019,HQ,33.8,
APT01,1,30/06/1988,1988,HQ,34,
APT01,1,8/07/1988,1988,HQ,34,
APT01,1,27/10/1989,1989,HQ,34,
APT01,1,15/08/1995,1995,HQ,34,
APT01,1,2/07/2016,2016,HQ,34.3,
APT01,1,15/09/2010,2010,HQ,34.4,old rain gauge
APT01,1,21/08/1984,1984,HQ,34.5,
APT01,1,6/07/1986,1986,HQ,34.5,
APT01,1,7/08/1986,1986,HQ,34.5,
APT01,1,25/08/2006,2006,HQ,34.5,
APT01,1,8/08/2004,2004,HQ,34.7,
APT01,1,7/10/1992,1992,HQ,34.8,
APT01,1,20/08/1993,1993,HQ,34.8,
APT01,1,3/12/2011,2011,HQ,34.8,
APT01,1,1/12/2018,2018,HQ,34.8,
APT01,1,24/05/2007,2007,HQ,35,
APT01,1,27/08/1993,1993,HQ,35.1,
APT01,1,3/06/1985,1985,HQ,35.2,
APT01,1,25/10/2006,2006,HQ,35.2,
APT01,1,10/08/2014,2014,HQ,35.3,
APT01,1,24/02/2001,2001,HQ,35.4,
APT01,1,23/06/1982,1982,HQ,35.5,
APT01,1,29/04/1984,1984,HQ,35.5,
APT01,1,19/07/2005,2005,HQ,35.5,
APT01,1,14/10/2017,2017,HQ,35.6,
APT01,1,21/06/1984,1984,HQ,35.8,
APT01,1,31/05/2022,2022,HQ,35.8,
APT01,1,13/08/1988,1988,HQ,36,
APT01,1,6/09/2007,2007,HQ,36,
APT01,1,8/06/1998,1998,HQ,36.3,
APT01,1,25/05/2016,2016,HQ,36.3,
APT01,1,25/05/2022,2022,HQ,36.3,
APT01,1,13/08/1986,1986,HQ,36.5,
APT01,1,19/08/2016,2016,HQ,36.6,
APT01,1,7/07/2011,2011,HQ,36.8,
APT01,1,7/05/2019,2019,HQ,36.8,
APT01,1,10/07/1982,1982,HQ,37,
APT01,1,14/08/1995,1995,HQ,37,
APT01,1,18/05/2019,2019,HQ,37.1,
APT01,1,28/06/1999,1999,HQ,37.8,
APT01,1,24/05/2011,2011,HQ,37.8,
APT01,1,5/04/1999,1999,HQ,38,
APT01,1,19/06/1993,1993,HQ,38.2,
APT01,1,26/08/1994,1994,HQ,38.4,
APT01,1,19/08/1996,1996,HQ,38.4,
APT01,1,4/07/2000,2000,HQ,38.4,
APT01,1,30/08/2003,2003,HQ,38.8,
APT01,1,17/05/1995,1995,HQ,38.9,
APT01,1,6/06/1984,1984,HQ,39.4,
APT01,1,12/07/1986,1986,HQ,39.5,
APT01,1,17/04/2013,2013,HQ,39.6,
APT01,1,8/06/2010,2010,HQ,39.9,
APT01,1,15/12/1984,1984,HQ,40,
APT01,1,12/11/2010,2010,HQ,40.1,
APT01,1,27/06/2013,2013,HQ,40.1,
APT01,1,29/08/1994,1994,HQ,40.3,
APT01,1,5/09/1989,1989,HQ,40.5,
APT01,1,20/06/2009,2009,HQ,40.5,
APT01,1,8/11/2011,2011,HQ,40.6,
APT01,1,24/07/1993,1993,HQ,40.7,
APT01,1,8/07/1996,1996,HQ,40.8,
APT01,1,19/10/1983,1983,HQ,41,
APT01,1,13/04/1987,1987,HQ,41,
APT01,1,7/11/2011,2011,HQ,41.1,
APT01,1,25/05/2020,2020,HQ,41.1,
APT01,1,11/12/2007,2007,HQ,41.5,
APT01,1,8/06/2010,2010,HQ,41.5,old rain gauge
APT01,1,1/07/1993,1993,HQ,41.6,
APT01,1,9/05/2023,2023,HQ,41.7,
APT01,1,15/06/1984,1984,HQ,41.8,
APT01,1,26/09/1999,1999,HQ,41.8,
APT01,1,5/05/2002,2002,HQ,42,
APT01,1,6/02/2005,2005,HQ,42.2,
APT01,1,24/07/1985,1985,HQ,42.3,
APT01,1,3/08/1990,1990,HQ,42.5,
APT01,1,3/11/1990,1990,HQ,42.5,
APT01,1,8/07/2008,2008,HQ,42.7,
APT01,1,26/11/2015,2015,HQ,42.7,
APT01,1,14/07/2018,2018,HQ,42.7,
APT01,1,24/04/2016,2016,HQ,43.2,
APT01,1,2/08/1999,1999,HQ,43.3,
APT01,1,24/08/2007,2007,HQ,43.7,
APT01,1,26/07/2001,2001,HQ,43.9,
APT01,1,16/05/1986,1986,HQ,44,
APT01,1,4/08/1987,1987,HQ,44,
APT01,1,3/08/1985,1985,HQ,44.3,
APT01,1,19/06/2001,2001,HQ,44.4,
APT01,1,28/04/2006,2006,HQ,44.4,
APT01,1,21/07/1990,1990,HQ,44.5,
APT01,1,17/08/2009,2009,HQ,45,
APT01,1,8/09/2008,2008,HQ,45.5,
APT01,1,6/10/2018,2018,HQ,45.5,
APT01,1,22/06/1998,1998,HQ,45.6,
APT01,1,12/11/2010,2010,HQ,45.6,old rain gauge
APT01,1,25/08/2012,2012,HQ,45.7,
APT01,1,2/06/2009,2009,HQ,45.8,
APT01,1,23/08/2018,2018,HQ,46.2,
APT01,1,4/09/2021,2021,HQ,46.2,
APT01,1,13/04/1999,1999,HQ,46.4,
APT01,1,15/06/2009,2009,HQ,46.5,
APT01,1,3/09/2021,2021,HQ,46.5,
APT01,1,4/05/2015,2015,HQ,46.7,
APT01,1,25/07/2022,2022,HQ,46.7,
APT01,1,10/05/1993,1993,HQ,46.8,
APT01,1,4/07/1993,1993,HQ,46.8,
APT01,1,24/06/1995,1995,HQ,47.1,
APT01,1,1/06/2000,2000,HQ,47.2,
APT01,1,13/09/2016,2016,HQ,47.2,
APT01,1,19/08/2018,2018,HQ,47.2,
APT01,1,19/08/1989,1989,HQ,47.5,
APT01,1,20/06/2012,2012,HQ,47.5,
APT01,1,30/04/2004,2004,HQ,47.6,
APT01,1,17/03/2009,2009,HQ,47.8,
APT01,1,11/10/1983,1983,HQ,48.4,
APT01,1,20/06/1987,1987,HQ,48.5,
APT01,1,21/06/1985,1985,HQ,48.8,
APT01,1,18/09/1995,1995,HQ,49,
APT01,1,23/05/2007,2007,HQ,49,
APT01,1,20/07/2009,2009,HQ,49.2,
APT01,1,2/08/2013,2013,HQ,49.3,
APT01,1,26/04/1985,1985,HQ,49.4,
APT01,1,14/04/1999,1999,HQ,49.5,
APT01,1,19/08/2006,2006,HQ,49.5,
APT01,1,22/11/1999,1999,HQ,49.6,
APT01,1,17/09/2001,2001,HQ,49.7,
APT01,1,8/07/1997,1997,HQ,49.9,
APT01,1,10/09/1986,1986,HQ,50,
APT01,1,4/09/1989,1989,HQ,50,
APT01,1,15/06/2004,2004,HQ,50.4,
APT01,1,10/09/2015,2015,HQ,50.8,
APT01,1,12/05/1995,1995,HQ,51,
APT01,1,26/05/2016,2016,HQ,51.3,
APT01,1,13/06/1999,1999,HQ,51.4,
APT01,1,16/11/1996,1996,HQ,51.5,
APT01,1,29/06/2017,2017,HQ,51.6,
APT01,1,30/08/2019,2019,HQ,51.6,
APT01,1,26/07/1998,1998,HQ,52.2,
APT01,1,13/06/2010,2010,HQ,52.3,
APT01,1,2/06/2011,2011,HQ,52.3,
APT01,1,13/05/1995,1995,HQ,52.8,
APT01,1,29/06/2003,2003,HQ,52.8,
APT01,1,22/07/2007,2007,HQ,53.7,
APT01,1,2/07/2004,2004,HQ,53.8,
APT01,1,4/11/2022,2022,HQ,53.8,
APT01,1,20/09/1985,1985,HQ,54,
APT01,1,31/10/1991,1991,HQ,55,
APT01,1,13/12/2015,2015,HQ,55.1,
APT01,1,2/10/2002,2002,HQ,55.8,
APT01,1,4/03/2004,2004,HQ,56.4,
APT01,1,28/08/2003,2003,HQ,56.5,
APT01,1,2/06/2008,2008,HQ,56.8,funnel fell golf ball hail
APT01,1,18/07/2008,2008,HQ,56.8,
APT01,1,30/06/1982,1982,HQ,57,
APT01,1,23/07/1998,1998,HQ,57,
APT01,1,30/07/1998,1998,HQ,57.4,
APT01,1,9/10/1985,1985,HQ,57.5,
APT01,1,25/08/2005,2005,HQ,57.7,
APT01,1,10/06/2005,2005,HQ,57.8,
APT01,1,2/03/2008,2008,HQ,58,
APT01,1,2/06/2003,2003,HQ,58.3,
APT01,1,13/06/2010,2010,HQ,58.4,old rain gauge
APT01,1,29/03/2017,2017,HQ,58.4,
APT01,1,20/06/2000,2000,HQ,58.7,
APT01,1,9/06/2014,2014,HQ,59.2,
APT01,1,14/09/1984,1984,HQ,59.5,
APT01,1,24/08/2012,2012,HQ,59.9,
APT01,1,1/11/1998,1998,HQ,60,
APT01,1,8/05/1993,1993,HQ,60.2,
APT01,1,17/10/1998,1998,HQ,61.4,
APT01,1,20/06/2001,2001,HQ,62.7,
APT01,1,24/10/1986,1986,HQ,63,
APT01,1,13/03/1995,1995,HQ,63.3,
APT01,1,26/05/2008,2008,HQ,63.5,
APT01,1,1/10/2014,2014,HQ,63.8,
APT01,1,29/07/2013,2013,HQ,64.5,
APT01,1,8/05/2019,2019,HQ,64.8,
APT01,1,9/07/1988,1988,HQ,65,
APT01,1,5/06/2008,2008,HQ,65,
APT01,1,27/06/2004,2004,HQ,65.2,
APT01,1,9/06/1984,1984,HQ,66.2,
APT01,1,4/07/1992,1992,HQ,71.3,
APT01,1,23/05/1995,1995,HQ,71.7,
APT01,1,23/06/2019,2019,HQ,71.9,
APT01,1,24/09/2016,2016,HQ,72.4,
APT01,1,27/04/2014,2014,HQ,73.4,
APT01,1,26/04/2009,2009,HQ,74,
APT01,1,26/04/2016,2016,HQ,74.4,
APT01,1,4/06/2005,2005,HQ,74.7,
APT01,1,22/04/2010,2010,HQ,74.7,
APT01,1,22/04/2010,2010,HQ,76,old rain gauge
APT01,1,6/07/2015,2015,HQ,76.2,
APT01,1,27/05/1987,1987,HQ,77,
APT01,1,12/09/2008,2008,HQ,77.5,
APT01,1,4/07/2010,2010,HQ,77.5,
APT01,1,21/06/2022,2022,HQ,79,
APT01,1,26/05/1996,1996,HQ,79.3,
APT01,1,23/08/2001,2001,HQ,79.5,
APT01,1,12/08/1987,1987,HQ,80.5,
APT01,1,4/07/2010,2010,HQ,81.8,old rain gauge
APT01,1,14/08/2006,2006,HQ,84,
APT01,1,5/08/2017,2017,HQ,84.1,
APT01,1,3/09/2018,2018,HQ,89.7,
APT01,1,22/07/1992,1992,HQ,90.6,
APT01,1,17/07/1993,1993,HQ,91,
APT01,1,16/05/2021,2021,HQ,96.5,
APT01,1,3/06/2005,2005,HQ,102,
APT01,1,29/06/1986,1986,HQ,103.5,
APT01,1,23/08/2004,2004,HQ,105,
APT01,1,16/08/1990,1990,HQ,111.5,
APT01,1,28/07/2002,2002,HQ,122.9,
APT01,1,9/08/2008,2008,HQ,123.5,
APT01,1,25/02/2000,2000,HQ,0,
APT01,1,8/06/2001,2001,HQ,0,
APT01,1,21/03/2005,2005,HQ,0,
APT01,1,29/12/2006,2006,HQ,0,
APT01,1,30/12/2006,2006,HQ,0,
APT01,1,31/12/2006,2006,HQ,0,
APT01,1,24/02/2007,2007,HQ,0,
APT01,1,22/03/2007,2007,HQ,0,
APT01,1,23/03/2007,2007,HQ,0,
APT01,1,24/03/2007,2007,HQ,0,
APT01,1,26/03/2007,2007,HQ,0,
APT01,1,27/03/2007,2007,HQ,0,
APT01,1,29/03/2007,2007,HQ,0,
APT01,1,30/03/2007,2007,HQ,0,
APT01,1,31/03/2007,2007,HQ,0,
APT01,1,10/04/2007,2007,HQ,0,
APT01,1,11/04/2007,2007,HQ,0,
APT01,1,13/04/2007,2007,HQ,0,
APT01,1,14/04/2007,2007,HQ,0,
APT01,1,24/04/2007,2007,HQ,0,
APT01,1,25/04/2007,2007,HQ,0,
APT01,1,1/05/2007,2007,HQ,0,
APT01,1,3/05/2007,2007,HQ,0,
APT01,1,5/05/2007,2007,HQ,0,
APT01,1,6/05/2007,2007,HQ,0,
APT01,1,7/05/2007,2007,HQ,0,
APT01,1,11/09/2007,2007,HQ,0,
APT01,1,16/09/2007,2007,HQ,0,
APT01,1,7/08/2019,2019,HQ,34.1,HQ data missing; nearby rain gauge N02B =34.1
APT01,1,8/08/2019,2019,HQ,7.6,HQ data missing; nearby rain gauge N02B =7.6
APT01,1,11/08/2019,2019,HQ,7.3,HQ data missing; nearby rain gauge N02B =7.3
APT01,1,12/08/2019,2019,HQ,8,HQ data missing; nearby rain gauge N02B =8
APT01,1,15/08/2019,2019,HQ,46.9,HQ data missing; nearby rain gauge N02B =46.9
APT01,1,17/08/2019,2019,HQ,6.8,HQ data missing; nearby rain gauge N02B =6.8
APT01,1,21/08/2019,2019,HQ,1.6,HQ data missing; nearby rain gauge N02B =1.6
APT01,1,25/08/2019,2019,HQ,48,HQ data missing; nearby rain gauge N02B =48
